report_id,days_policy_to_claim,claim_amount,sum_insured,claim_count_1y,was_investigated,policy_count,label
R5614,109,21488.8660395377,200000,0,0,1,1
R5615,365,4848.850637505193,100000,1,0,3,0
R5616,419,24532.740421331757,500000,1,0,2,1
R5617,55,15018.08079298561,100000,2,0,2,0
R5618,159,46903.150072886936,50000,0,0,3,0
R5619,42,14306.388079091317,50000,0,0,4,0
R5620,21,15648.066678022067,200000,2,1,2,1
R5621,484,11252.237757456323,500000,3,0,4,1
R5622,343,32778.76521041972,200000,0,0,3,0
R5623,285,16272.242055352468,200000,0,0,4,1
R5624,9,12750.858462345033,200000,2,0,3,1
R5625,371,27069.550099205426,500000,0,0,3,0
R5626,115,6196.4706458681485,50000,2,0,1,0
R5627,83,26251.105462489475,50000,0,0,2,1
R5628,158,37813.99716600857,200000,1,0,2,1
R5629,19,25666.07832835089,100000,0,0,3,0
R5630,282,26378.98316259925,50000,0,0,4,1
R5631,174,28700.60216907484,50000,2,0,1,0
R5632,41,37097.08028675518,500000,2,0,4,0
R5633,41,32098.939600191043,50000,3,0,2,1
R5634,40,24396.697222730236,50000,1,0,4,1
R5635,11,29038.914006360013,200000,1,0,1,1
R5636,177,11140.650745348894,200000,2,1,4,1
R5637,366,27762.93590747322,500000,0,0,2,1
R5638,3,9944.440288162525,500000,1,0,3,0
R5639,10,16329.775813683733,100000,0,0,2,1
R5640,170,1000.0,50000,3,0,1,1
R5641,342,24014.29659367462,200000,1,0,3,1
R5642,79,13561.279888916473,200000,4,0,1,1
R5643,86,31111.452152044625,50000,0,0,2,1
R5644,181,23901.926106054027,500000,1,0,4,0
R5645,64,31240.958947016254,200000,0,0,2,1
R5646,5,9164.034553274623,500000,0,0,4,1
R5647,265,30383.860371596325,200000,1,0,3,1
R5648,196,41058.56344363327,200000,0,0,4,0
R5649,173,27641.582999318944,100000,2,0,4,1
R5650,270,27903.490086922888,200000,1,0,3,1
R5651,224,21695.97676394935,50000,2,0,1,1
R5652,46,14753.312194346358,50000,1,0,3,0
R5653,86,27611.923727015084,50000,0,0,1,1
R5654,26,4939.170895979316,500000,1,0,3,1
R5655,27,15822.448750791835,200000,0,1,4,1
R5656,225,2289.431976628177,500000,1,1,2,1
R5657,391,12963.436226849171,100000,3,0,4,1
R5658,657,26420.45091893561,200000,1,0,1,1
R5659,197,25053.933762204633,50000,0,0,2,0
R5660,40,20509.136955354727,100000,0,0,4,0
R5661,22,21704.009940620108,100000,1,1,4,1
R5662,335,1141.353821357905,200000,3,0,2,1
R5663,172,16274.377194290852,50000,3,0,4,1
R5664,192,13186.4839356479,500000,2,0,1,0
R5665,304,13409.403094854591,200000,1,0,3,1
R5666,242,25995.786278137533,50000,0,0,1,1
R5667,359,11394.926734946896,100000,1,0,4,1
R5668,11,13953.19149872589,200000,2,0,2,1
R5669,275,1000.0,100000,1,0,2,1
R5670,380,17058.768196238303,50000,2,0,2,0
R5671,67,9121.624522863802,500000,3,1,4,1
R5672,204,20792.029286896435,500000,1,0,2,0
R5673,75,10488.919532575354,100000,0,0,1,0
R5674,633,21045.42245549216,100000,2,0,1,0
R5675,6,18553.142392576567,100000,0,1,4,1
R5676,173,36720.41773042321,200000,2,0,1,0
R5677,36,24972.179804531937,50000,3,0,1,1
R5678,249,1603.6212743769684,100000,1,0,2,1
R5679,38,7351.111558972916,100000,1,1,3,1
R5680,53,20552.080089923333,100000,1,0,1,0
R5681,136,10701.520516073493,500000,3,0,4,1
R5682,492,1000.0,100000,0,0,2,0
R5683,47,33495.463138337436,50000,1,0,1,0
R5684,31,27202.24016905408,500000,0,0,4,1
R5685,284,25209.768734917714,50000,1,0,4,1
R5686,138,13926.769545290848,500000,0,0,2,1
R5687,485,24276.767710099295,500000,1,0,4,1
R5688,31,12956.396757791184,200000,0,0,3,1
R5689,207,22048.57300217691,500000,1,1,3,1
R5690,53,10794.167741635225,500000,0,0,1,0
R5691,34,35162.88450556014,50000,0,0,3,0
R5692,230,4297.633459181554,50000,0,0,2,1
R5693,180,32322.83829510831,100000,1,0,2,1
R5694,281,20389.158280173302,200000,1,0,1,1
R5695,74,15105.330046580093,500000,3,0,3,0
R5696,118,21670.029216957384,200000,2,0,4,0
R5697,103,27333.48007178181,100000,2,0,4,0
R5698,828,33667.46736694397,200000,1,0,3,1
R5699,69,23131.430231335322,500000,1,0,2,1
R5700,69,11093.039147377227,50000,1,0,2,0
R5701,87,20556.301237657884,200000,2,0,2,0
R5702,166,38167.932366623725,500000,0,0,2,0
R5703,58,33476.78085512624,100000,2,0,3,0
R5704,493,29087.634781243585,500000,2,0,1,0
R5705,61,27956.870201223865,200000,1,0,3,0
R5706,452,26994.50090606542,500000,0,1,3,1
R5707,21,31587.5483450987,500000,0,0,2,1
R5708,213,15433.712142780947,200000,1,0,2,0
R5709,475,6449.139342249939,200000,0,0,2,1
R5710,36,20690.035007370614,100000,0,0,1,1
R5711,690,11824.18413222309,500000,0,0,1,0
R5712,120,9449.792446228155,50000,1,1,2,1
R5713,582,12797.214234120682,200000,0,0,2,0
R5714,225,44853.13924533686,500000,0,0,3,0
R5715,71,21361.246340758444,50000,2,0,3,0
R5716,41,23619.078363609882,50000,0,0,3,0
R5717,72,7776.37192995746,500000,2,0,2,0
R5718,19,1562.4704120737006,500000,0,0,3,1
R5719,31,11809.47356881194,500000,0,0,4,1
R5720,22,34381.955852087485,50000,1,0,1,0
R5721,109,23342.75466076521,500000,0,0,3,1
R5722,317,25985.95091444392,200000,1,0,1,1
R5723,30,27385.660392020614,50000,2,0,3,0
R5724,27,14086.506202017223,200000,2,0,1,1
R5725,206,33879.65583973368,200000,1,0,2,0
R5726,43,13671.924007778178,500000,1,0,4,1
R5727,20,34062.32359262553,200000,1,0,1,1
R5728,36,24423.021561353406,500000,1,1,3,1
R5729,514,2109.5484575367773,50000,1,0,2,0
R5730,344,12519.905133994649,200000,1,0,4,0
R5731,87,2150.614671278956,500000,0,0,2,1
R5732,213,31632.82132794209,100000,0,0,2,1
R5733,154,19752.64579197599,500000,2,0,1,1
R5734,226,1000.0,100000,0,0,4,0
R5735,229,23757.468817196583,500000,1,0,2,1
R5736,198,14628.3573761168,100000,1,0,3,1
R5737,61,5161.941449666767,200000,0,0,2,0
R5738,7,36779.65836968697,100000,1,0,3,1
R5739,121,21072.858660965787,200000,3,0,2,1
R5740,443,17065.685976866873,200000,1,0,4,0
R5741,168,16005.75219013983,500000,0,1,4,1
R5742,357,4867.205308422277,200000,2,1,4,1
R5743,956,6954.511004158905,50000,2,0,1,0
R5744,35,32849.16784875083,100000,0,0,2,1
R5745,235,15261.17130214281,500000,0,0,4,1
R5746,224,20220.677009368635,200000,2,0,3,0
R5747,781,1000.0,100000,2,0,3,1
R5748,848,6819.079642044942,100000,0,0,2,0
R5749,232,26098.125198747526,50000,1,0,4,0
R5750,55,23777.117601138336,100000,0,0,1,1
R5751,320,37533.75198724316,500000,0,1,4,1
R5752,22,33429.56331631226,500000,0,0,2,1
R5753,303,17692.890275151767,200000,3,0,1,1
R5754,482,24729.53564713271,200000,1,0,3,1
R5755,96,16833.96557096926,500000,1,0,4,0
R5756,199,40548.09818638649,100000,1,0,4,1
R5757,112,31490.146960523998,100000,2,1,3,0
R5758,115,21696.85090857751,50000,1,0,2,1
R5759,74,22003.947848763513,200000,0,0,1,1
R5760,287,34448.50287259808,100000,0,0,3,0
R5761,550,25795.778471138474,100000,1,0,1,0
R5762,565,35586.28017070086,200000,1,0,2,0
R5763,38,1000.0,500000,0,0,1,1
R5764,415,24612.282614987984,100000,0,0,1,1
R5765,267,14845.65135318615,50000,1,0,4,1
R5766,58,37563.77987627992,100000,1,1,3,1
R5767,13,35463.98687189829,100000,0,0,1,1
R5768,62,20328.358091013066,50000,1,0,1,1
R5769,486,35356.30978811032,500000,0,0,3,0
R5770,200,37831.14519992506,50000,0,0,3,1
R5771,255,20744.066719261475,50000,2,0,2,1
R5772,59,44719.337724318575,200000,2,0,3,1
R5773,254,19686.588473302774,100000,0,0,1,0
R5774,5,17854.79049664091,500000,2,1,4,1
R5775,94,28658.725885843436,100000,1,0,2,1
R5776,197,16462.09268857686,500000,1,0,3,1
R5777,31,20853.39775794894,50000,0,0,3,1
R5778,346,34094.3442405091,200000,1,0,3,0
R5779,53,20192.188522172703,50000,1,0,2,1
R5780,211,3049.8220702469225,100000,2,0,2,0
R5781,103,23673.193878491966,200000,1,0,3,1
R5782,181,13037.064209476051,200000,0,1,2,1
R5783,22,28652.71157294546,100000,0,0,4,1
R5784,3,26961.897158262458,500000,0,0,1,1
R5785,480,34714.00348166522,200000,1,0,4,0
R5786,62,29075.32300792697,500000,3,0,1,0
R5787,342,30902.44283658065,500000,1,0,2,0
R5788,1467,13309.032398622867,500000,1,0,3,0
R5789,47,28039.864958905026,200000,0,0,2,1
R5790,61,39684.51289360291,50000,0,0,4,1
R5791,217,13113.500913632328,200000,1,0,4,1
R5792,673,37997.38291727098,50000,2,1,2,1
R5793,494,14506.499087986696,200000,1,0,3,0
R5794,139,11480.287549500257,50000,0,0,3,0
R5795,317,22962.00443354838,50000,2,1,1,1
R5796,29,27159.104161288094,200000,0,0,4,0
R5797,758,29117.50123972265,500000,3,0,1,1
R5798,666,10382.375792267982,500000,1,0,2,0
R5799,35,24345.400972542902,50000,3,0,1,1
R5800,71,13144.45428516495,100000,1,0,3,1
R5801,21,5110.777439294234,100000,0,0,4,1
R5802,63,10712.636844672154,200000,1,1,3,1
R5803,338,12490.996340441818,200000,2,0,1,0
R5804,95,25215.95160352507,200000,1,0,2,0
R5805,18,31522.136630686684,100000,0,0,1,0
R5806,83,5267.933701247333,500000,2,0,3,0
R5807,796,23519.610742080557,200000,1,1,4,1
R5808,198,8233.018142290935,200000,0,0,1,0
R5809,107,26290.854090140005,500000,1,0,4,0
R5810,36,13772.69418996252,50000,1,0,4,0
R5811,856,9486.709819767211,200000,1,0,1,0
R5812,343,27996.645153475747,100000,1,0,3,0
R5813,66,14130.773945549052,100000,1,0,2,1
R5814,14,16840.36048647302,200000,1,0,3,0
R5815,11,1000.0,100000,1,0,1,1
R5816,25,29465.513614234736,500000,3,0,4,1
R5817,173,28209.085211691072,50000,0,1,3,1
R5818,528,20054.57844281314,50000,3,1,2,1
R5819,137,4724.19058644241,200000,0,0,4,1
R5820,370,32093.691783347633,200000,3,0,2,1
R5821,118,13337.366136392087,50000,0,0,4,1
R5822,246,15466.46549899412,50000,0,0,2,0
R5823,263,43120.440563595315,200000,1,1,2,1
R5824,38,12963.635558907703,100000,2,0,1,1
R5825,89,27422.099624265004,200000,0,0,1,0
R5826,202,25620.922620826175,500000,1,0,4,1
R5827,14,23901.721928800853,200000,1,0,1,1
R5828,89,22820.00542554511,200000,3,0,1,1
R5829,153,23763.885618891993,200000,2,0,2,1
R5830,1115,22719.405909405403,200000,1,0,4,0
R5831,128,19480.81641223939,200000,1,1,2,1
R5832,338,35112.83124110742,200000,0,1,1,0
R5833,113,6873.394392007218,100000,1,0,1,0
R5834,318,30214.581040153767,200000,0,0,3,0
R5835,180,28223.422986875514,50000,0,0,2,1
R5836,435,26983.99121329401,200000,3,1,1,1
R5837,105,31169.794276401284,100000,2,0,4,0
R5838,185,19074.00604731607,500000,1,0,4,0
R5839,198,1310.2592417312335,50000,1,0,1,0
R5840,108,19277.07340285514,200000,1,0,1,1
R5841,31,10088.057823754456,200000,1,0,1,1
R5842,19,12681.407901419361,50000,0,0,4,0
R5843,3,7575.803261675883,200000,4,0,1,1
R5844,413,15226.551415561655,100000,0,0,2,1
R5845,53,14033.763060165507,200000,2,0,3,1
R5846,47,1000.0,500000,0,1,3,1
R5847,266,27002.21911282289,100000,1,0,3,0
R5848,77,42203.21858004882,200000,2,0,2,1
R5849,141,26062.37193496289,500000,0,1,1,0
R5850,35,17970.76043465772,50000,2,0,3,1
R5851,642,19452.536043237844,100000,2,0,4,0
R5852,381,15790.141319868238,200000,2,0,1,1
R5853,398,20900.41583866958,200000,0,0,4,1
R5854,104,19629.919059267664,50000,0,0,3,1
R5855,287,11589.515696017055,50000,0,0,2,1
R5856,31,36828.88388947831,100000,1,0,3,1
R5857,1,5128.457642902291,100000,2,1,3,1
R5858,4,27183.31543194246,100000,0,0,1,1
R5859,176,18988.023726824682,200000,1,0,1,1
R5860,121,39008.31815065745,200000,0,0,3,0
R5861,145,23408.645992482212,100000,0,0,2,1
R5862,1,16400.94462816752,200000,0,0,4,1
R5863,109,17522.928015655027,50000,0,1,4,0
R5864,253,20399.06694519761,500000,0,0,2,1
R5865,116,8572.093050035992,200000,1,0,1,1
R5866,263,12331.304748820883,100000,1,0,3,0
R5867,53,2150.5603080814253,200000,0,0,3,0
R5868,335,10770.23101625906,50000,1,0,3,1
R5869,177,20939.0648166045,100000,0,0,4,0
R5870,47,23001.75049284521,500000,1,0,2,1
R5871,54,1000.0,100000,1,0,2,1
R5872,197,18627.882969557995,100000,0,0,3,1
R5873,354,25634.099508221323,100000,0,0,3,0
R5874,107,18370.87806623765,200000,2,0,2,1
R5875,59,13662.113542221996,500000,2,0,4,1
R5876,403,15878.388549517862,50000,1,1,1,1
R5877,221,14592.366450227779,200000,1,0,3,1
R5878,118,13632.694408919428,500000,1,0,2,0
R5879,133,21738.235252448485,500000,2,0,4,0
R5880,45,43076.88227735451,200000,2,0,1,0
R5881,197,12563.000830948167,100000,0,0,2,0
R5882,88,16818.57367338573,500000,0,0,3,1
R5883,1087,19483.020606247683,50000,0,0,2,0
R5884,130,13126.455656417063,200000,0,0,4,0
R5885,133,30982.358035234265,500000,2,0,3,0
R5886,166,1000.0,50000,0,0,2,1
R5887,497,14689.408296213243,50000,0,0,2,1
R5888,322,28183.137363199618,50000,1,0,3,0
R5889,119,17059.056916113663,50000,3,0,3,1
R5890,253,11791.610411497086,200000,1,0,4,1
R5891,176,24407.567544387643,50000,1,0,3,0
R5892,135,29063.43235397152,200000,1,0,4,0
R5893,42,22106.354452150583,50000,1,0,2,0
R5894,124,11987.796401871168,50000,0,0,3,0
R5895,56,24562.033191517432,200000,3,1,4,1
R5896,492,15979.506997252101,100000,0,0,2,1
R5897,81,27451.868818938277,500000,0,0,1,0
R5898,608,34832.58884856591,500000,0,0,2,0
R5899,152,1000.0,200000,2,0,3,0
R5900,199,21110.674731956326,50000,3,0,4,1
R5901,156,2642.660630523729,200000,2,0,1,1
R5902,27,44417.8858532977,50000,0,0,4,0
R5903,94,15318.754662038096,200000,0,0,4,1
R5904,20,27463.732418253723,500000,1,0,1,1
R5905,195,19646.83140405104,200000,1,1,1,1
R5906,118,11969.154192809405,500000,2,0,4,0
R5907,301,10779.469528225733,500000,2,0,3,1
R5908,49,35856.791731007586,500000,1,0,1,0
R5909,35,29559.38060178311,200000,0,0,3,1
R5910,104,39435.84087377563,100000,0,0,1,0
R5911,522,20554.533351576993,200000,0,0,4,0
R5912,247,22879.196212460003,200000,1,0,1,1
R5913,108,17328.084343447117,100000,1,0,4,1
R5914,145,17129.17796884991,100000,0,0,1,1
R5915,17,9581.130675226317,500000,6,0,1,1
R5916,834,20840.101909243513,50000,1,0,1,0
R5917,219,12107.53405113803,50000,2,1,2,0
R5918,67,24419.089221642025,500000,0,0,1,0
R5919,176,21700.102189802095,200000,3,0,2,1
R5920,23,22876.82043675722,50000,1,0,3,1
R5921,675,36751.299396902265,200000,1,0,3,1
R5922,38,19622.82050234409,100000,1,1,1,1
R5923,208,27567.27002853428,100000,0,0,3,0
R5924,56,40515.09464085581,500000,0,0,1,0
R5925,252,33066.17069295047,200000,1,0,2,1
R5926,299,31531.69698454845,500000,0,0,3,1
R5927,223,16933.117844795,50000,2,0,4,1
R5928,190,22296.43055567797,50000,0,0,1,1
R5929,445,6817.237079700582,50000,3,0,1,1
R5930,16,24989.144009644144,200000,2,0,3,1
R5931,80,22744.601776138417,500000,1,0,3,1
R5932,57,20233.85125156181,500000,3,0,3,1
R5933,884,30271.947882428598,50000,1,0,1,0
R5934,98,7922.2517757560345,500000,0,0,4,0
R5935,263,36348.62851160347,100000,1,0,1,1
R5936,230,29017.64687940284,100000,0,0,1,1
R5937,47,19293.66020348026,100000,1,0,2,1
R5938,54,18512.704121826064,100000,4,0,1,1
R5939,66,24806.112152485945,500000,0,0,1,1
R5940,105,35208.51232063779,100000,2,1,1,1
R5941,53,21016.077186900107,100000,1,0,4,1
R5942,3,21440.30901979226,100000,0,0,3,1
R5943,423,20181.184776258713,100000,0,0,1,1
R5944,673,37820.24112701473,100000,0,0,2,1
R5945,83,16311.168970629762,200000,3,0,2,1
R5946,82,19704.924013809286,200000,3,0,3,1
R5947,1,34634.356542609945,100000,1,0,2,1
R5948,228,21470.108336128636,100000,4,0,2,0
R5949,349,31370.588600455223,500000,1,0,4,1
R5950,31,10887.199430970415,100000,1,0,1,0
R5951,34,17947.07478371486,50000,0,0,1,1
R5952,312,34844.34038440228,200000,0,0,1,1
R5953,191,13236.602842364546,100000,1,0,1,0
R5954,9,18487.009602302925,200000,3,0,1,0
R5955,194,22566.852308914786,100000,1,0,2,1
R5956,73,10108.454820070134,50000,0,0,4,0
R5957,92,15861.89881378103,100000,2,1,1,1
R5958,293,21126.366818256403,200000,2,0,2,1
R5959,333,20466.81734161961,200000,1,0,3,0
R5960,102,32803.52020837136,200000,0,0,2,1
R5961,588,35414.57194832253,500000,2,0,4,1
R5962,104,11439.151279990887,200000,1,0,1,1
R5963,295,21112.685191674893,100000,0,0,1,0
R5964,132,26742.483084247655,50000,0,0,1,0
R5965,455,35163.474657991974,50000,0,0,4,0
R5966,476,27184.902973171294,100000,1,0,3,0
R5967,18,22909.134015923315,500000,0,0,3,0
R5968,551,26665.425319826307,100000,0,1,2,1
R5969,349,26737.6883433626,200000,1,0,2,0
R5970,313,10722.857077156315,500000,1,0,1,1
R5971,44,21927.987925062687,100000,0,1,1,1
R5972,327,34591.60994188691,500000,1,0,1,0
R5973,379,17926.43231305995,50000,0,0,2,0
R5974,68,21294.466425474442,100000,0,0,1,0
R5975,608,17574.83550473978,100000,1,0,2,0
R5976,10,1000.0,50000,1,0,2,1
R5977,32,20205.90177234679,500000,1,1,4,1
R5978,154,23017.919306528725,50000,3,0,1,1
R5979,171,14875.06609119098,500000,1,0,1,0
R5980,207,8453.630511152718,100000,1,0,2,1
R5981,3,11193.935402183506,500000,1,0,2,1
R5982,645,27641.87616135564,500000,1,0,2,1
R5983,9,39725.247730469055,200000,2,0,4,1
R5984,30,33824.33340905433,200000,1,0,4,1
R5985,2,6556.539951694482,200000,2,0,2,1
R5986,167,28546.27310550703,50000,1,0,4,1
R5987,538,13368.376241907099,50000,0,0,4,1
R5988,219,14177.329374912228,200000,0,0,3,0
R5989,345,15380.24402028716,100000,0,0,1,0
R5990,2,27060.669498554304,100000,1,0,2,1
R5991,156,29592.53376449038,100000,1,0,3,0
R5992,123,19019.68928720212,50000,1,0,3,0
R5993,138,19189.29258991975,500000,0,0,4,0
R5994,14,24642.63743235793,50000,3,0,2,1
R5995,230,25679.94539524242,200000,0,0,4,0
R5996,139,31762.25706758529,500000,0,0,3,1
R5997,289,7156.280244908014,100000,1,0,3,0
R5998,132,20200.2733980403,50000,0,0,3,1
R5999,32,9319.756241088224,50000,2,0,1,1
R6000,208,19490.57720936597,200000,0,1,2,0
R6001,37,17738.247123192392,100000,1,0,1,0
R6002,411,19532.505460972978,50000,0,0,3,1
R6003,189,12002.571118894683,50000,3,0,3,1
R6004,34,5127.102067925713,500000,1,0,3,1
R6005,655,1000.0,50000,1,0,1,1
R6006,146,18688.198457351595,500000,0,0,4,1
R6007,15,15689.98894167061,50000,0,0,2,1
R6008,197,13240.623351961729,100000,0,0,4,0
R6009,58,33225.48462831661,200000,2,0,4,0
R6010,325,11405.618132046891,100000,2,0,3,1
R6011,340,34168.34082138803,200000,0,0,1,0
R6012,772,36238.43744269257,50000,1,0,4,0
R6013,139,1000.0,100000,2,0,1,1
R6014,121,20923.8145899897,500000,1,0,1,1
R6015,280,16003.035091640093,200000,0,0,1,0
R6016,28,1000.0,200000,0,0,2,1
R6017,158,5553.587469315857,50000,2,0,4,1
R6018,158,27749.361071084742,200000,0,0,3,1
R6019,18,40191.99252711264,200000,0,0,3,1
R6020,108,29026.781426992486,200000,4,0,2,0
R6021,383,23236.324725129776,50000,0,0,4,0
R6022,387,19786.676183689124,100000,0,1,3,1
R6023,20,36826.62914648114,50000,1,0,1,1
R6024,19,41482.39201957641,500000,1,0,3,1
R6025,60,14131.573204758139,200000,0,0,4,0
R6026,415,1000.0,200000,2,0,1,1
R6027,27,1000.0,100000,0,0,2,1
R6028,254,33218.80992159802,200000,2,0,3,0
R6029,21,19529.414592256137,100000,0,0,3,1
R6030,195,21832.419104587185,200000,1,0,2,1
R6031,88,2093.4900704328684,200000,2,0,4,1
R6032,311,12468.110872115336,50000,0,0,1,1
R6033,53,17045.191860992178,50000,2,1,3,1
R6034,203,22078.383833640706,500000,0,0,4,1
R6035,53,16014.079610862409,100000,0,0,1,0
R6036,250,9626.738016986574,500000,0,0,3,0
R6037,413,12154.330073974772,50000,0,0,4,0
R6038,27,32083.23285947233,100000,2,0,4,1
R6039,402,22447.846196034996,50000,2,0,2,0
R6040,180,26121.568069555517,100000,1,0,3,1
R6041,27,11011.261891226704,200000,1,0,1,1
R6042,111,1000.0,500000,1,0,3,0
R6043,35,14768.956931155037,500000,0,0,2,0
R6044,241,11334.294455745034,100000,0,0,1,0
R6045,284,23490.122686280793,500000,0,1,4,0
R6046,22,52857.23713681842,50000,2,0,2,1
R6047,141,26951.66017618256,500000,0,0,1,1
R6048,337,47359.60159383489,100000,1,1,1,1
R6049,550,25687.696953394487,500000,1,0,3,1
R6050,144,13701.13762427285,500000,2,0,4,1
R6051,600,23479.160781208833,50000,1,0,2,0
R6052,153,37806.38599477708,200000,0,0,4,1
R6053,100,38295.62596321239,50000,0,0,2,1
R6054,377,14246.626319569208,500000,0,0,3,1
R6055,135,22531.83695699299,500000,1,1,1,1
R6056,127,5707.331203288548,200000,2,0,3,1
R6057,134,28246.686246914298,200000,2,0,2,0
R6058,375,35533.54699055894,50000,1,0,4,1
R6059,356,20397.994541160162,200000,0,0,1,1
R6060,103,13326.159456398718,50000,0,0,2,0
R6061,81,23601.309512775628,100000,1,0,1,0
R6062,135,24174.59031363166,500000,0,0,1,0
R6063,170,20811.438318496203,200000,3,0,3,1
R6064,54,21787.15124335953,100000,1,0,2,1
R6065,315,18261.85149530629,100000,3,0,4,1
R6066,133,29959.54928226406,50000,0,0,3,1
R6067,81,27362.27445165127,50000,1,0,3,1
R6068,22,10168.968528558507,200000,0,0,3,0
R6069,54,9894.093968414052,50000,1,0,2,0
R6070,596,17456.25582973438,100000,1,0,2,0
R6071,72,27368.37124105179,100000,0,0,1,1
R6072,36,21480.574138908145,500000,1,0,1,0
R6073,123,13568.495898773446,100000,2,0,1,0
R6074,73,22615.1859672583,200000,0,0,1,1
R6075,7,16691.89480477728,500000,1,0,3,1
R6076,78,28804.864602241316,50000,1,0,4,1
R6077,157,23330.584350670473,500000,0,0,1,0
R6078,160,16847.21812547856,100000,2,0,2,1
R6079,88,22315.187720464615,200000,1,0,1,0
R6080,118,33150.480595242014,50000,0,1,2,1
R6081,673,14303.699234536225,50000,1,0,4,1
R6082,94,24026.56981647161,100000,1,1,3,1
R6083,59,19295.39659534004,200000,0,0,4,1
R6084,55,24269.836838621,100000,1,0,4,1
R6085,122,13454.350584042695,100000,1,0,3,0
R6086,285,21103.354331593757,200000,0,0,2,1
R6087,46,31078.232824168008,100000,1,0,4,1
R6088,247,10629.930187538926,200000,1,0,3,0
R6089,4,6705.948966749182,200000,1,0,2,1
R6090,108,7085.4443551303575,100000,0,0,2,0
R6091,299,8293.37469799811,100000,1,0,2,1
R6092,82,25953.232878926643,500000,1,0,3,1
R6093,165,5941.403141345345,50000,1,0,1,1
R6094,45,17021.046552564694,50000,0,0,3,1
R6095,270,26182.89303310708,200000,1,0,4,0
R6096,10,24166.590605485937,500000,0,1,3,1
R6097,382,16144.410200375149,200000,0,0,3,0
R6098,44,21909.23731755106,500000,1,0,4,1
R6099,414,21071.453297375683,200000,1,0,3,0
R6100,86,17757.590444518137,50000,3,0,3,1
R6101,256,17891.6528134542,500000,1,0,4,0
R6102,76,42354.274347569604,100000,0,1,1,0
R6103,472,28093.109039313007,100000,1,0,1,1
R6104,27,44806.50917512143,50000,0,0,2,1
R6105,39,15030.368670794986,500000,0,1,1,1
R6106,135,19150.334031118527,100000,0,0,3,1
R6107,17,6678.742347233527,100000,0,0,4,0
R6108,43,11904.331979104278,100000,1,0,2,1
R6109,575,39019.13148662501,50000,2,0,3,0
R6110,750,14779.657101582437,200000,2,0,2,1
R6111,94,39192.81300144459,100000,1,0,4,0
R6112,513,7566.377393201095,100000,2,0,3,1
R6113,157,9465.309659267232,200000,1,0,2,1
